id;description;vio
998387550199668;"Jens Neugebauer: Ich denke mal niemand ist glücklich über die Situation der Flüchtlinge in Deutschland. Auch diejenigen nicht, die Flüchtlinge unterstützen, denn jeder Flüchtling ist das Ergebnis von Krieg und Angst um das eigene Leben. Ich kann mir auch nicht vorstellen, dass unsere Regierung so selbstlos die Flüchtlinge ins Land kommen lässt. Immerhin schadet es den Umfragewerten. Stellt sich also die Frage warum passiert das alles? Und ich frage mich, wo ist die humanitär vertretbare Alternative? Die Forderung, einfach keinen mehr zu uns zu lassen sehe ich problematisch. Das erzeugt einen ""Rückstau"" der Menschen, die dann eben irgendwo anders sind. Damit ist das Problem der Flüchtlinge dann doch aber nicht gelöst. Viele Forderungen von Pegida sind im Ansatz nachvollziehbar. Von der teils aggressiven Ausformulierung mal abgesehen. Ja es wäre hilfreich auch für die Flüchtlinge, wenn sie nahe ihrer Heimat Asyl finden würden, um nach dem Ende von Krieg und Zerstörung in ihr Land zurück zu kehren. Das ist aber leider nicht gegeben. Um Syrien herum sind jede Menge antidemokratische Regime an der Macht, die ihre eigenen Interessen in den Vordergrund stellen. Einfach gesagt, dass Deutschland denen gegenüber Rückgrat zeigen soll. Wenn's so einfach wäre, ich bin davon überzeugt, das wäre die erste Optionen der Regierung. Probleme wegschieben auf andere können sonst exzellent. Die Türkei benutzt die Flüchtlinge bewusst als Druckmittel für den Machterhalt und um Politik gegen Europa zu machen. Asylanten dürfen dort nicht legal arbeiten  und die Lebenszustände wurden systematisch verschlechtert mit der Perspektive ... geht doch auch Europa. Eine Rückführung von Flüchtlingen, wenn keine Fluchtgrund mehr vorliegt ist sicher eine Alternative, die einen besorgten Bürger etwas unbesorgter werden lassen sollte. Integration sollte eine weitere Option sein. Es gibt Beispiel in der Geschichte, wo diese erfolgreich praktiziert wurde. Wenn wir es bisher nicht überall erfolgreich geschafft haben, dann ist nicht pauschal die Integration gescheitert, sonder der Weg dahin. Es gibt Wohngegenden in Ostdeutschland, die würde auch ich als Getto bezeichnen. Migranten haben hier nicht das Monopol. Kein Mensch ist mit derartigen Lebensumständen zufrieden. Das Bild vom Schmarotzer in der Hängematte ist falsch und gefährlich, weil es Neid, Missgunst und Hass entstehen lässt. Egal ob Hartz IV oder Migrant. Eine denkbar schlechte Basis für Integration. Vor den Problemen und Herausforderungen der Welt kann man sich auch schlecht abschotten. Wir leben in einer vernetzten Welt. Ohne Handelsbeziehungen wäre Deutschland nicht das Deutschland, das es ist. Unsere Industrie verlangt nach Rohstoffen, die wir bereit sind wie auch immer zu beschaffen. Die NATO Strategie ist seit Jahren darauf ausgerichtet. Sie schützen auch das, was wir gerne hätte ... also ""unsere"" Rohstoffe. All diese Rahmenbedingungen gilt es zu berücksichtigen. Es gibt da keine einfachen Antworten, so wie wir es uns wünschen.";nothing
876271565744601;Für total verblödet......;nothing
856824241022667;Ja Mit der Riesen Gegendemonstration zusammen;nothing
858084444229980;"got it together know,text is very significant:

https://www.facebook.com/Pegida.canada/photos/a.1534518543491882.1073741828.1533411596935910/1539384833005253/?type=1&theater";nothing
985460898159000;Why can euro politics and their left side media friends ingnore so many people!?!;nothing
856901627681595;der Staat hat mächtig Angst vor Pegida. Steinmeier sollte anstatt zu labern das unser deutsches Bild im Ausland verzerrt ist, lieber hier handeln und die Forderungen umsetzen. Dann beruhigt sich die Lage auch. Aber im Blut des Politikers liegt es halt den ganzen Tag zu labern anstatt zu handeln;nothing
993988673972889;Sie hat einen Plan! ??;nothing
972155749489515;Rechte Gewalt hat ne ganz andere Qualität. Da muss man um sein Leben fürchten. Bei linken sind es Sitzblockaden, Sachbeschädigung und Gewalt gegenüber Polizei. Was natürlich auch nicht i.O. ist;nothing
857172554321169;Maurice von Matterhorn danke Bruder für diese Worte diese Menschen sind verblendet und denken sie haben eine eigene Meinung reden aber den Stuss von ihren Nachbarn nach;nothing
1065828656788890;Was wir hier benötigen ist das Recht auf Meinungsfreiheit....;nothing
857419584296466;"Serhat hast wieder geschnüffelt ? Du weist doch das tut dir nicht gut ...wo du eh erblich vorbelastet bist...
Na tobi deine geistreichen bemerkungen sind auch eine bestätigung das die linken nihts in der birne haben ....jahr für jahr volkseigentum zerstören und polizisten verprügeln und mit flaschen und steinen auf demonstranten schmeissen dazu braucht man kein hirn";nothing
1080346505337105;"hier das Filmchen bei YouTube mit deutschen Untertiteln: https://www.youtube.com/watch?v=pC7dZ5k-a5s und nicht vergessen, in Ungarn und in Polen versuchen Politiker das Land und das Volk vor dem Wahn der deutschen Kanzlerin, vor den EU-Lügnern Schulz und Junkers zu schützen. Und: Montag für Montag gehen Menschen zu tausenden in Dresden auf die Straße. Damit es eben keine Zustände gibt wie in westdeutschen Städten, in Paris, in London usw. Das muss man den Gutmenschen immer wieder entgegenschleudern, wenn sie treuherzig beschwichtigen wollen, dass, zumindest in Deutschland, eine Islamisierung angeblich nicht ""stattfindet"". Unsere Freiheit, unsere freie Lebensart werden, leider, nicht mehr in Berlin von der Bundesregierung verteidigt, sondern von jedem einzelnen in Dresden und in Leipzig, der gegen diesen Irrsinn Gesicht zeigt und seine Haut zum Markte trägt.";nothing
1123634694341619;Da kann er auch froh sein, aber hoffentlich nicht mehr lange.;nothing
882017818503309;Aloysia Blaz;nothing
856841734354251;"Das ganze Theater um das böse Wort kann aber leicht umschifft werden, wenn man einfach das Wort ""Fälschungspresse"" verwendet. Außerdem hat diese Bezeichnung den Vorteil, dass sie ""Geschichts-Fälschung"" beinhaltet.";nothing
857023657669392;"Amerikaner in Mariupol in Uniform des Nazi-Bataillons ""Asow"", 24.01.15: https://www.youtube.com/watch?x-yt-cl=84503534&v=sdt9T481o3E&x-yt-ts=1421914688#t=40";nothing
1152531164785305;"Ich möchte mir in Deutschland nicht vorkommen wie im arabischen Raum oder in Afrika. Ich fühle mich immer fremder hier und wie auf Besuch in der eigenen Heimat. Es wird täglich mehr - man kann richtig zusehen, wie wir selbst immer mehr zur Minderheit im eigenen Land werden. Alles ist schon völlig muslimisch unterwandert - Politik, Polizei, Bundeswehr und in der Gastronomie sieht man auch immer weniger Deutsche. Das Stadtbild in Berlin prägen kinderwagenschiebende Muslime und junge muslimische Männer- die als regelrechte Invasoren nach Deutschland gekommen sind. In vielen Stadtbezirken sind die Deutschen schon weit in der Unterzahl- alles ist versifft, voller Dreck und Müll. In vielen berliner U-Bahn Linien sitzt man als Deutsche fast allein im Abteil und hört nur arabisch, türkisch usw. Die Lage in den Großstädten ist heute schon gravierend- und der muslimische Bevölkerungsanteil steigt in Zukunft noch rapider an- dann werden Sie auch mehr auf die Kleinstädte und Dörfer ausweichen und so das restliche- teilweise intakte Deutschland auch noch völlig zerstört.

Es macht mich unendlich traurig, was mit unserem wunderschönen Land geschieht. Gleichzeitig aber auch sehr wütend, dass die deutschen Männer nicht einmal uns Frauen und ihr eigenes Land verteidigen. Die Frauen sind die größten Leidtragenden einer Islamisierung. Diese Feigheit ist eine Schande. Meinen Respekt allen Männern, die dies nicht betrifft und die für unsere Zukunft kämpfen und nicht feige im Strom mit schwimmen.

Es war der größte Fehler der letzten 70 Jahre eine muslimische Einwanderung in Deutschland und Europa überhaupt zuzulassen. Der Koran verstösst gegen die Menschenrechte und die Ideologie Islam ist gegen unsere freien Werte, die demokratischen Verhältnisse und unsere Kultur gerichtet. Der Koran gehört in ganz Europa verboten und der Islam damit aus Europa verbannt.";nothing
985376324834124;Mir tut es gut, meine alte Heimat Dresden kämpfen zu sehen. Danke Pegida, danke euch allen. Macht weiter, lasst euch nicht unterkriegen. Ihr seit die Hoffnung vieler Deutscher. Viele Grüße aus dem Allgäu.;nothing
1065880436783712;Herr Tillich sollte mal an einem Lehrgang teilnehmen der da heißt:Ich bin Politiker vom Volke gewählt und habe für Dieses da zu sein.;nothing
1057717727599983;Na endlich ??;nothing
951882898183467;Guter Anfang! Und - ja, so weit bin ich inzwischen, dass ich mich freue, wenn es diejenigen welchen mal selbst trifft. Habe auch schon mal live erlebt, wie so ein Zuwanderungsfan danach plötzlich ganz anderer Meinung war. Der hier ist wohl härter auf Linie, aber das ist vermutlich nur eine Frage der Anzahl solcher Vorfälle.;support
982682495103507;Isis;nothing
858071764231248;"was haltet ihr davon wenn wir geschlossen nach griechenland auswandern. hier geht irgendwie alles den bach runter und mit dem geld, was von uns dort schon reingepumpt wurde und sicher noch reingepumpt wird, gehört uns doch sicher schon ein großer teil :P also könnten wir dort sozusagen bei null anfangen und hätten sogar das ganze jahr schönes wetter ;-) also ich finde die idee von tag zu tag besser. zumal es sicher hier bald eng wird mit unseren finanzen. denn wenn die ""reichen länder"" immer mehr geld in die armen länder pumpen, dann sind sie bald genau so arm wie die ""armen länder"", denn ich denke schon mal daran, mein geld was ich bis hier mühsam zusammen gespart habe von der bank zu holen, da die damit arbeiten und mir eh dafür keinen cent mehr dafür geben. bringt also für mich keinerlei vorteile mehr mein geld denen zu überlassen. ich habe die sch.... gestrichen voll (mal mit den worten eines normalen bürgers gesagt der jeden tag schicht arbeitet)";nothing
935408209830936;"Langsam wird es ""Republik"" weit Zeit, mal sich zu überlegen, was will das "" deutsche Volk "" ? !";nothing
1065291740175915;Ach und nur weil das bei der Band auf ner Internetseite steht muss es wahr sein?? Wie naiv sind Sie eigentlich, Jan?;nothing
982643488440741;http://www.infowars.com/report-muslim-migrants-raping-women-children-at-german-refugee-camp/;nothing
885886221449802;Das glaub ich nicht das dem linken Dreckspack was passiert,die stehen unter Naturschutz!!;nothing
993437417361348;"Jedes Land hat seine Mythen, Geschichten und Lieder, die selbst Fußballmannschaften zu Höchstleistungen beflügeln können. Oder eben nicht, wenn sie aus dem kollektiven Gedächtnis verschwunden sind.
Dabei haben auch wir seit 1841 unser Lied:
Das Lied der Deutschen. Oft missverstanden, missbraucht und degradiert.
Seit dem 11. August 1922, dem Weimarer Verfassungstag, ist das Lied, nach dem Willen Friedrich Eberts (SPD), Nationalhymne aller Deutschen. Es ist an der Zeit, das Lied der Deutschen, unverkrampft wieder zum Allgemeingut zu machen. Traditionen, Werte und Kultur haben stets Menschen zu außergewöhnlichen Taten verholfen. Nicht das Herabsehen auf andere, sondern das Besinnen auf die eigene Stärke, soll nicht nur unserem Land, sondern auch unseren Politikern und Sportlern zu außerordentlichen Leistungen verhelfen.
Der Berliner Pop-Rockmusiker Sacha Korn stellt dem DFB und den Repräsentanten unseres Landes nun eine kulturelle Lernhilfe zur Verfügung. Gesanglich unterstützt wird er von der Sängerin Dawn, der Band Passion Fruit (Rigga Ding Dong Song).
Copyright by Sacha Korn   https://www.youtube.com/watch?v=M2XTZdXMOUo";nothing
1105455086159580;"Der Widerstand sollte nicht nur groß sein. Er sollte vor allem geordnet sein. Und es sollte auch aufgeklärt werden, was genau passiert, um welche Rechtsvorschriften es genau geht.

Und wenn in die Landeshauptstadt so etwas kommen soll, ist das eine Landessache. Das ist ein Anschlag auf die Landessouveränität. Das war 1990 nicht ausgemacht. Wird eine Zwangsbeglückung gewollt? Ich kann mir das nicht vorstellen. Ist eine Abspaltung Sachsens eine Option? Sachsen wird souveräner Freistaat mit eigener Währung.";nothing
856806767691081;Danke an das Orgateam und an alle Teilnehmer für die tolle Veranstaltung heute. Alle Redner waren toll, viel besser als ich es am 22.12.2014 empfunden habe. Legt weiter den Schwerpunkt auf mehr echte Demokratie über Volksentscheide, auf die immer größerere soziale Schieflage und auf den Kampf gegen Kriegstreiberei und Meinungsmanipulation unserer Medien. Dann werden vielleicht auch einige normaldenkende Linke erkennen, dass wir gemeinsame Ziele haben. Genau davor haben die uns beherrschenden Eliten Angst.;nothing
1010177035687386;Umso wichtiger, daß ihr die ihr dabei wart, uns hier bei facebook berichtet.., wie es wirklich war..;nothing
855584207813337;Sehr gut geschrieben...kann ich alles unterschreiben;nothing
993964190642004;Genau die Merkel muss weg!  Die hat Deutschland kaputt gemacht!;nothing
945838605454563;Die deutschen müssen aufwachen.....;nothing
857567904281634;https://scontent-a-fra.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/p480x480/10428526_420778338079021_6279465508403567058_n.jpg?oh=5e44b92532582757c97758674622d6c1&oe=55272D30;nothing
888168007888290;Wie blöd kann man eigentlich sein? Da merkt man mal wieder wie dumm ihr eigentlich seid. Wieso sollte Japan flüchtlinge aufnehmen? Und wieso sollte man als flüchtling durch den pazifik segeln? Das Mittelmeer zu befahren mit deren Nussschalen ist schon tödlich aber durch den pazifik zu tuckern wäre ein himmelfahrtskommando, der sichere tod. Denk doch mal nach bevor du so einen schwachsinn äußerst.;nothing
855213937850364;Ralf,stimmt...die DDR war aber auch finanziell  am Ende.;nothing
855163504522074;http://jungundstark.de/#site;nothing
857825407589217;Auch du wirsd noch ruhiger lieber christoph .....bau ein paar molotows und sammel ein paar steine .... ist b7ald wieder erster mai...oder üb mal hakenkreuz schmieren ...wenn du dabei hilfe brauchst dann frag eine von den grünen politikerinnen die haben sie dabei erwischt... oder nimm dir ein plakat und demonstrier für mehr pädophilie oder verwandschaftsehen wie sie ja von den kinderschänderparteien gefordert wird.aber halt deine klappe;nothing
856845447687213;Wir leben in einer Zeit der allgemeinen Politikverdrossenheit, man bekommt nicht mehr so einfach 100000 auf die Straße.;nothing
968214593216964;http://www.spiegel.de/politik/ausland/fluechtlinge-mazedonien-erklaert-ausnahmezustand-a-1049053.html;nothing
982695451768878;Sehr gut Juergen ! ....;nothing
1010180579020365;Ich war da. Es waren nach meinen Schätzungen mind.30 000. Ich kommen jeden Montag deshalb denke ich das diese Zahl real ist.;nothing
1010223125682777;Hut ab, Frau Festerling! Ich unterschreibe jeden Ihrer Punkte! Im Bezug auf uns Deutschen, wären diese sogar Gesetzeskonform!;nothing
856846114353813;Immerhin hat Tillich eben im ZDF endlich mal die gewalttätige Gegendemo (Antifa)  kritisiert, das war schon lange fällig.;nothing
993967557308334;Nein, sowas vergesse ich nicht!;nothing
856830181022073;Noch zweitausend likes ------- dann sind wir 160 000 Pegidafreunde;nothing
855496534488771;Es wird wiedermal nur gefordert aber um sich klar vom radikal Islam loszusagen ist es nämlich ein verrat an eurem Prophet. Also nehmt den Nazis doch den Wind aus den Segeln und redet Klartext. Aber die moslemischen Bürger  verstecken  sich hinter den Mainstream und sitzt es aus.;nothing
862125047159253;der ist ein Teil von dem unsere Kanzlerin meint es gehöre zu uns!;nothing
946014522103638;Viel Spaß damit, so schafft man sich selbst unheimlich viele Probleme. Ich hoffe da sind auch Familien drunter, achso ich vergaß, Familien haben meist keine 10.000 € um Schlepperbanden zu bezahlen.;nothing
968007229904367;Anmerkung: in Leipzig !;nothing
1012953595409730;Oskar Siwka - Antwortet ihm doch nicht !! Nur vier Worte- FACEBOOK - REGIERUNG - PROVOKATEUR - BEZAHLT;nothing
